Image_name,Caption
im1_328.jpg,لوحة جصيَّة لِوجه قيصر الروم الإمبراطور أندرونيقوس الثاني، صاحب فكرة التحالف المغولي البيزنطي ضدَّ العُثمانيين.
im1_329.jpg,المشاركون في معرض RA الصيفي لعام 2015 في سانت جيمس ، بيكاديللي ، في يوم التلميع
im1_330.jpg,تيفاريتي، في الشمال الشرقي من المنطقة، 2005
im1_331.svg,خريطة لسكان العالم في 2014.
im1_332.jpg,يسوع أمام بيلاطس، ميهالي مونكاسي 1881 
im1_333.jpg,فأر ليمور
im1_334.png,مناطق أنتشار الحضارة العاترية و الحضارة القفصية
im1_335.jpg,كتاب نقد الرجال
im1_336.jpg,قاعة التبادل المستخدمة من يناير 2006 إلى 27 أكتوبر ، 2017
im1_337.JPG,أحد أنواع القردة
im1_338.jpg,الغدد اللعابية : 1. النكفية، 2. تحت الفك السفلي 3. تحت اللسان.
im1_339.svg,"رسم مكون من 
  
    
      
        6
      
    
    {\displaystyle 6}
  
 رؤوس و
  
    
      
        7
      
    
    {\displaystyle 7}
  
 أضلاع."
im1_340.jpg,A MD 900/902 of the Baden-Württemberg State Police
im1_341.png,أندرياس فيساليوس (1514-1564)
im1_342.jpg,عش فاختة النخيل.
im1_343.png,صورة توضح شكل رقاقة الثلج
im1_344.jpg,قطعة من المعدات الخفيفة التي صنعتها شركة كوبوتا
im1_345.JPG,اسما الحسن والحسين في آيا صوفيا بإسطنبول.
im1_346.jpg,سيدوروفا في 2013 بطولة العاب القوى الأوروبية داخلي
im1_347.jpg,Morávka River near Raškovice
im1_348.jpg,ضريح إيسه: أشهر الضريحات الشنتوية في اليابان.
im1_349.JPG,مشروع مظلات ساحات المسجد النبوي
im1_350.jpg,صورة توضح دورة المياه
im1_351.png,دنا رباعي تشكل بتكرر القسيم الطرفي. الهيئة الحلقية للوحدات الأساسية للدنا مختلفة تماما عن الهيئة الشائعة للولب المزدوج، النقاط الخضراء في المركز تمثل أيونات البوتاسيوم.[74]
im1_352.jpg,إيليا ترويانوف 2015
im1_353.jpg,السلطان سيد علي بن سيد عمر سلطان القمر الكبرى (1897).
im1_354.png,أديلايد فيكتوارهول لبيتر أدولف هول ، 1785 ، مجموعة والاس ، لندن
im1_355.jpg,"رسم يُظهر مقارنة بين نوعي التشيتيباتي ""ش. أوسمولسكاي"" (الجهة اليُسرى) و""ش. سب"" (الجهة اليُمنى)."
im1_356.png,عثمان الأول ابن حليمة خاتون.
im1_357.png,بورتلاند في أوريغون
im1_358.jpg,جامع أمير سلطان.
im1_359.png,الدولة العبيدية ومراحل توسعها
im1_360.svg,تعظم الناتئ:مركز التعظم المشاشي; عظم الجدل; مركز التعظم الناتئي
im1_361.jpg,الحرشفيات في الثعبان (ثعبان كيلبالك المخطط؛  (Buff-striped Keelback) أمبفيزما ستولاتوم (Amphiesma stolatum))
im1_362.jpg,لوحة الأسرار السبعة المقدسة الدينية، بريشة روجير فان در فايدن عام 1448.
im1_363.jpg,بيجو 504 نموذج شاحنة
im1_364.jpg,المسيح كرجل الأحزان بقلم بيترو لورينزيتي ، ج. 1330 ( متحف لينديناو ، التنبورغ )
im1_365.jpg,براون (يسار) مع هنري فايرفيلد أوزبورن وعظم ساق نموذج الديبلودوكس AMNH 223.
im1_366.jpg,اداء حفله لكلاش بحفل تشدشين سياره Citroen DS 3
im1_367.jpg,الملاك ميخائيل راعي  ألمانيا.
im1_368.jpg,طائرة من نوع لوكهيد أل-100 هيركوليس تابعة لطيران فرست.
im1_369.JPG,تمثال رمزي لألب تكين
im1_370.jpg,فيكرز فامبير
im1_371.jpg,حجر لقبر في هامبورغ (ماكس ايشهولز)
im1_372.svg,"f
        (
        x
        )
        =
        a
        
          x
          
            2
          
        
        
          
            |
          
          
            a
            =
            {
            0.1
            ,
            0.3
            ,
            1
            ,
            3
            }
          
        
        
      
    
    {\displaystyle f(x)=ax^{2}|_{a=\{0.1,0.3,1,3\}}\!}"
im1_373.jpg,حمار بري صومالي في حديقة حيوانات
im1_374.jpg,صورة لساحة جامع الفنا أشهر ساحات المدينة. جامع الكتبية يظهر في أقصى اليسار. السوق يقع في الممشى خلف الساحة
im1_375.jpg,نصف الكرة الأرضية الشرقي في عام 1 م
im1_376.JPG,موضع السجدة في سورة مريم.
im1_377.png,اللون الأخضر يعبر عن توزع مطاعم صب واي حول العالم
im1_378.jpg,صالة سلفيت الرياضية المغلقة
im1_379.jpg,صَلصة المَشروم بالبشاميل
im1_380.jpg,بسيتاكوسوريس.
im1_381.jpg,ماسة النور على تاج نادر شاه
im1_382.jpg,صورة توضح ركلة البداية في بداية احدى مباريات كرة القدم
im1_383.png,"أرض غراهام الشمالية والجزر المحيطة بها.
1 شبه الجزيرة القطبية الجنوبية، 2 جزيرة جيمس روس، 3 جزيرة دو أورفيل، 4 جزيرة جوينفيل، 5 جزيرة دندي، 6 جزيرة سنو هيل، 7 جزيرة فيغا، 8 جزيرة سيمور، 9 جزيرة أندرسون، 10 جزيرة بوليت، 11 جزيرة لوكير، 12 جزيرة إيغل، 13 جزيرة يوناسن، 14 جزيرة برانزفيلد، 15 جزيرة أسترولاب، 16 جزيرة تاور"
im1_384.jpg,تصوير مثالي لحركة دوران الغلاف الجوي.
im1_385.png,نظام التسجيل لمقياس تيار حثي، ونجد أن مؤشر العداد الذي يقع على الجانب الأيمن يعطي واحد Kwh بعدما يكون القرص قد دار عدد معين من الدورات، وترتب التروس بحيث يمثل كل قسم على العداد الأيمن واحد كيلوواط ساعي، والعداد الثاني يمثل كل قسم فيه 10كيلوواط ساعي، والعداد الثالث يمثل كل قسم 100كيلوواط ساعي، والأخير يمثل 1000كيلوواط ساعي.
im1_386.JPG,شجرة الحياة
im1_387.gif,نموذج لمدار تراجعي يمثل قمر (الأحمر) يدور في الاتجاه المعاكس  لدوران الجسم الرئيسي حول نفسة (الأزرق / الأسود)
im1_388.jpg,انتشار المراكب والبواخر النيلية على طول الساحل والمرافئ النيلية ليلاً.
im1_389.JPG,Flor de kigelia.
im1_390.jpg,أشخاص على دبابة في بنغازي، 23 فبراير
im1_391.jpg,إحدى النسخ من ورقة فيلجويف يظهر بها اسم المستشفى
im1_392.jpg,لقطة مُقرَّبة لوجه عمر المختار.
im1_393.jpg,مجموعة من الأركوبال
im1_394.jpg,سفير نوميديا و فنك
im1_395.svg,رئيس رقباء
im1_396.JPG,تيلمان ريمنشنايدر
im1_397.jpg,وارطان غازاريان، هداف الدوري اللبناني بالتساوي مع فادي علوش.
im1_398.svg,الخلايا التي تنتج جسيمات مضادة في مكافحة فيروس مثلا. تكوّن ذاكرة تتذكر هذا النوع من الفيروسات فتقوم بمقاومته بإنتاج الجسيمات المضادة بسرعة عندما يصيبها مستقبلا.
im1_399.jpg,طريق الكورنيش يمر عبر كوبري ستانلي
im1_400.JPG,نموذج نصف الحجم تقريبا لبرج سان خوسيه القمري
im1_401.png,موقع مدينة بنين، نيجيريا
im1_402.jpg,"عرض مسرحية ""روزمرزهولم"" في مسرح ليسنج في وسط برلين، الصورة تعود إلى عام 1906"
im1_403.jpg,الباب الخشبية الأثرية للمدرسة المستنصرية
im1_404.jpg,عش يحوي على بيض طائر الزرزور الأزرق
im1_405.jpg,[بوك
im1_406.jpg,أبراج التخليق في سديم النسر تحتوي على مناطق تبخر الكريات الغازية مما يؤدي إلى تشكيل حواضن نجمية [1]
im1_407.jpg,محمد ولد عبد العزيز في مسقط رأسه، أكجوجت، على 15 مارس 2009
im1_408.jpg,رشدي أباظة
im1_409.jpg,نادام هو أكبر احتفال الصيف
im1_410.jpg,الأول من نوعه وقعت اتفاقية جنيف التي تنظم أعضاء المرضى والجرحى من القوات المسلحة في جنيف في عام 1864.
im1_411.jpg,جنود ومجندات من حرس الحدود يسيرون في البلدة القديمة في القدس
im1_412.gif,خارطة مقاطعات ولاية نيويورك
im1_413.jpg,نظام الأسلحة لنظام بانستير أس-1. في المركز رادار EHF مراحل التتبع، مدفعي 2A38M التلقائي المضاد للطائرات و12 حاوية إطلاق صواريخ أرض-جو 57E6-E الموّجه.
im1_414.jpg,صورة شخصية ذاتية (1901)
im1_415.jpg,رسم لمدينة صور عام 1887 م
im1_416.jpg,جنود تابعون للفيت كونغ يحملون أسلحة أوتوماتيكية ويرتدون تمويهات عشبية على قوارب صغيرة أثناء قيامهم بدوريات في نهر سايغون في مكان ما في جنوب فيتنام.
im1_417.jpg,كنيسة في انتاركتيكا
im1_418.jpg,سوق الأوراق المالية في نيويورك
im1_419.jpg,فافيلوف
im1_420.svg,SS-Rottenführer sleeve.gif
im1_421.jpg,مكتبة في هاي أون واي
im1_422.JPG,متلازمة النفق الرسغي لم يتم علاجها، وتبين ضمور العضلات في قاعدة الإبهام.
im1_423.svg,"مخطط للصبغي وفيه يظهر
(1) الكروماتيد
(2) القطعة المركزية 
(3) الذراع القصير للكروماتيد
(4) الذراع الطويل للكروماتيد"
im1_424.jpg,صورة فوتوغرافية للخديوي إسماعيل عام 1879م
im1_425.jpg,غلاف كتاب أرواح الشعب الأسود، الطبعة الثانية.
im1_426.svg,تغير دوري : المحور الأفقي يبين الزمن ، والمحور الرأسي يبين متغير فيزيائي ، مثل شدة التيار أو الجهد الكهربائي مثلا . أقصى قيمة لـ y تسمى مطال (بالإنجليزية: amplitude).
im1_427.png,رسم تخيّلي لكامل الكون المنظور. المقياس محدد حيث أن الحبيبات الدقيقة على الرسم تُمثّل مجموعات مؤلفة من أعدد كبيرة من العناقيد المجرية الهائلة. وقد عُلِّمَ عنقود مجرات العذراء العظيم ألا وهو موطن درب التبانة في المنتصف ولكنه صغير للغاية لدرجة أنه لا يمكن رأيته على هذا المقياس.
im1_428.jpg,نصب مايوداي العظمى تجمع مابين مؤسس كوريا الشمالية كيم إيل سونغ والزعيم الراحل كيم جونغ إل
im1_429.png,الرباط الحُقاني يُرى فى الصورة مستديرا يحيط بحافة التجويف الحُقاني، ليعمّق هذا التجويف.
